Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China
2015-11,"1,921.40 ",351.60 ,909.30 ,646.90 ,"1,027.00 ","1,111.60 ",371.90 ,"16,082.80 ",385.50 ,"2,666.70 ","2,106.80 ","1,620.30 ","1,334.70 ","6,473.80 ","1,895.80 ",883.40 ,"5,630.00 ",163.00 ,101.60 ,779.30 ,"6,233.30 ","1,542.20 ","3,316.20 ","1,589.70 ","1,825.20 ",733.70 ,"1,143.20 ",999.50 ,"1,921.40 ",351.60 ,909.30 ,646.90 ,"1,027.00 ","1,111.60 ",371.90 ,"16,082.80 ",385.50 ,"2,666.70 ","2,106.80 ","1,620.30 ","1,334.70 ","6,473.80 ","1,895.80 ",883.40 ,"5,630.00 ",163.00 ,101.60 ,779.30 ,"6,233.30 ","1,542.20 ","3,316.20 ","1,589.70 ","1,825.20 ",733.70 ,"1,143.20 ",999.50 ,"3,048.50 ",161.40 ,"1,315.00 ","2,572.30 ",801.70 ,"2,923.00 ","3,187.60 ",418.70 ,30.50 ,"23,103.40 ",379.70 ,"4,417.60 ","3,125.00 ","1,776.60 ","1,739.60 ","12,309.50 ","2,317.10 ","1,046.30 ","5,886.70 ",189.10 ,104.90 ,"1,570.90 ","8,214.30 ","2,012.90 ","3,906.90 ","2,445.10 ",0.00 ,"1,021.90 ","1,549.90 ","3,713.80 ","2,300.00 ",1.40 ,650.10 ,"1,459.20 ",796.20 ,"1,574.90 ","1,949.70 ",422.40 ,22.10 ,"17,365.40 ",394.10 ,"2,670.20 ","2,675.50 ","1,698.90 ","1,593.10 ","9,959.10 ","2,014.00 ",965.00 ,"5,640.80 ",169.30 ,112.10 ,960.30 ,"6,103.80 ","1,631.90 ","3,550.40 ","1,758.30 ","1,904.60 ",715.30 ,"1,301.80 ","1,477.90 ","19,833.00 "
2015-12,"2,092.50 ",366.60 ,980.10 ,690.50 ,"1,146.30 ","1,220.30 ",407.60 ,"17,382.30 ",408.90 ,"2,903.60 ","2,288.70 ","1,762.80 ","1,461.40 ","7,044.80 ","2,083.20 ",974.90 ,"6,059.00 ",175.30 ,112.60 ,800.90 ,"6,747.90 ","1,686.70 ","3,576.40 ","1,747.40 ","1,953.20 ",759.50 ,"1,235.40 ","1,072.50 ","2,092.50 ",366.60 ,980.10 ,690.50 ,"1,146.30 ","1,220.30 ",407.60 ,"17,382.30 ",408.90 ,"2,903.60 ","2,288.70 ","1,762.80 ","1,461.40 ","7,044.80 ","2,083.20 ",974.90 ,"6,059.00 ",175.30 ,112.60 ,800.90 ,"6,747.90 ","1,686.70 ","3,576.40 ","1,747.40 ","1,953.20 ",759.50 ,"1,235.40 ","1,072.50 ","3,334.70 ",175.00 ,"1,411.40 ","2,820.70 ",847.80 ,"3,271.00 ","3,545.40 ",463.00 ,34.70 ,"25,244.30 ",403.80 ,"4,766.80 ","3,421.20 ","1,951.30 ","1,897.20 ","13,560.80 ","2,577.60 ","1,152.50 ","6,321.60 ",201.60 ,113.60 ,"1,655.60 ","9,003.20 ","2,202.70 ","4,267.30 ","2,702.50 ",0.00 ,"1,070.50 ","1,695.40 ","4,047.70 ","2,506.00 ",1.50 ,689.50 ,"1,586.50 ",852.10 ,"1,761.70 ","2,146.00 ",466.40 ,23.90 ,"18,832.00 ",418.50 ,"2,897.40 ","2,919.80 ","1,852.80 ","1,735.10 ","10,995.20 ","2,211.00 ","1,066.80 ","6,071.30 ",181.80 ,120.60 ,"1,027.30 ","6,619.30 ","1,783.80 ","3,847.00 ","1,947.70 ","2,068.90 ",739.60 ,"1,418.10 ","1,594.90 ","21,482.00 "
2016-01,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,600.00 "
2016-02,321.60 ,55.90 ,140.70 ,81.70 ,225.30 ,196.50 ,48.30 ,"2,788.00 ",42.00 ,433.70 ,369.20 ,272.30 ,207.40 ,"1,132.30 ",301.00 ,123.30 ,957.80 ,3.60 ,16.30 ,76.00 ,"1,125.20 ",280.10 ,488.90 ,258.00 ,228.70 ,40.30 ,187.60 ,137.50 ,321.60 ,55.90 ,140.70 ,81.70 ,225.30 ,196.50 ,48.30 ,"2,788.00 ",42.00 ,433.70 ,369.20 ,272.30 ,207.40 ,"1,132.30 ",301.00 ,123.30 ,957.80 ,3.60 ,16.30 ,76.00 ,"1,125.20 ",280.10 ,488.90 ,258.00 ,228.70 ,40.30 ,187.60 ,137.50 ,460.30 ,27.10 ,205.60 ,366.00 ,99.60 ,447.90 ,478.60 ,59.10 ,1.70 ,"3,838.40 ",35.20 ,726.30 ,502.90 ,279.50 ,282.60 ,"2,035.10 ",368.00 ,147.50 ,926.80 ,3.70 ,16.60 ,124.90 ,"1,486.40 ",349.00 ,522.20 ,402.10 ,0.00 ,41.70 ,254.00 ,462.80 ,384.90 ,0.30 ,91.10 ,211.80 ,105.20 ,280.20 ,328.10 ,59.50 ,1.00 ,"3,019.50 ",45.10 ,431.60 ,442.40 ,275.90 ,250.40 ,"1,745.10 ",317.90 ,142.30 ,950.50 ,4.20 ,18.10 ,85.20 ,"1,103.20 ",298.20 ,513.50 ,291.80 ,263.20 ,38.70 ,224.50 ,183.60 ,"3,100.00 "
2016-03,491.82 ,82.76 ,236.10 ,124.03 ,355.14 ,303.81 ,81.26 ,"4,571.13 ",69.25 ,698.60 ,566.13 ,428.64 ,331.44 ,"1,733.11 ",462.32 ,188.06 ,"1,473.23 ",12.73 ,25.02 ,115.62 ,"1,723.16 ",424.82 ,790.36 ,391.59 ,342.66 ,81.71 ,298.69 ,208.75 ,491.82 ,82.76 ,236.10 ,124.03 ,355.14 ,303.81 ,81.26 ,"4,571.13 ",69.25 ,698.60 ,566.13 ,428.64 ,331.44 ,"1,733.11 ",462.32 ,188.06 ,"1,473.23 ",12.73 ,25.02 ,115.62 ,"1,723.16 ",424.82 ,790.36 ,391.59 ,342.66 ,81.71 ,298.69 ,208.75 ,735.32 ,40.95 ,314.55 ,626.97 ,158.17 ,790.92 ,815.80 ,102.51 ,4.71 ,"6,191.34 ",59.78 ,"1,174.08 ",798.90 ,445.55 ,438.22 ,"3,308.12 ",561.42 ,231.80 ,"1,453.22 ",13.57 ,27.10 ,201.41 ,"2,329.78 ",535.59 ,858.61 ,666.07 ,0.00 ,94.55 ,411.31 ,797.71 ,596.88 ,0.41 ,136.59 ,342.40 ,160.65 ,470.92 ,522.61 ,102.61 ,3.62 ,"4,889.26 ",73.31 ,690.85 ,706.57 ,430.17 ,405.99 ,"2,749.20 ",491.66 ,187.81 ,"1,471.28 ",13.83 ,28.63 ,136.53 ,"1,717.19 ",454.93 ,831.24 ,453.24 ,401.57 ,79.54 ,353.53 ,297.50 ,"5,225.00 "
2016-04,658.70 ,105.32 ,319.77 ,166.22 ,481.86 ,400.05 ,115.81 ,"6,196.62 ",94.41 ,955.34 ,767.91 ,576.53 ,460.42 ,"2,346.20 ",628.87 ,255.51 ,"1,969.92 ",24.66 ,33.63 ,175.51 ,"2,261.56 ",564.40 ,"1,102.01 ",528.05 ,447.95 ,158.79 ,406.62 ,282.94 ,658.70 ,105.32 ,319.77 ,166.22 ,481.86 ,400.05 ,115.81 ,"6,196.62 ",94.41 ,955.34 ,767.91 ,576.53 ,460.42 ,"2,346.20 ",628.87 ,255.51 ,"1,969.92 ",24.66 ,33.63 ,175.51 ,"2,261.56 ",564.40 ,"1,102.01 ",528.05 ,447.95 ,158.79 ,406.62 ,282.94 ,992.52 ,53.24 ,423.36 ,880.12 ,219.44 ,"1,141.03 ","1,122.00 ",148.10 ,8.08 ,"8,432.78 ",82.58 ,"1,587.44 ","1,134.38 ",606.00 ,594.23 ,"4,474.71 ",780.98 ,310.24 ,"1,973.18 ",25.59 ,37.96 ,296.46 ,"3,155.64 ",720.07 ,"1,217.41 ",897.59 ,0.00 ,187.02 ,552.37 ,"1,140.42 ",812.13 ,0.56 ,185.19 ,479.49 ,217.96 ,656.15 ,706.87 ,148.28 ,6.43 ,"6,631.04 ",99.40 ,941.98 ,970.13 ,582.23 ,552.48 ,"3,717.04 ",671.95 ,255.00 ,"1,982.70 ",25.47 ,38.96 ,212.20 ,"2,269.55 ",603.87 ,"1,158.41 ",602.76 ,563.08 ,153.83 ,473.47 ,423.64 ,"6,945.00 "
2016-05,830.33 ,127.89 ,405.11 ,212.60 ,618.66 ,491.48 ,148.14 ,"7,788.72 ",123.40 ,"1,233.64 ",979.84 ,731.98 ,591.52 ,"2,970.06 ",806.18 ,328.45 ,"2,502.21 ",39.33 ,41.19 ,252.63 ,"2,813.63 ",708.23 ,"1,418.48 ",679.01 ,580.54 ,249.93 ,519.95 ,356.71 ,830.33 ,127.89 ,405.11 ,212.60 ,618.66 ,491.48 ,148.14 ,"7,788.72 ",123.40 ,"1,233.64 ",979.84 ,731.98 ,591.52 ,"2,970.06 ",806.18 ,328.45 ,"2,502.21 ",39.33 ,41.19 ,252.63 ,"2,813.63 ",708.23 ,"1,418.48 ",679.01 ,580.54 ,249.93 ,519.95 ,356.71 ,"1,249.88 ",66.15 ,529.46 ,"1,132.12 ",285.80 ,"1,473.02 ","1,419.15 ",194.13 ,11.43 ,"10,693.01 ",112.86 ,"2,003.05 ","1,445.02 ",780.31 ,769.13 ,"5,656.45 ","1,015.67 ",388.51 ,"2,544.05 ",42.09 ,44.63 ,410.24 ,"3,924.68 ",904.60 ,"1,603.10 ","1,148.20 ",0.00 ,300.81 ,692.88 ,"1,477.62 ","1,023.67 ",0.00 ,174.19 ,619.55 ,280.10 ,840.04 ,842.69 ,192.63 ,9.32 ,"8,352.27 ",129.02 ,"1,218.21 ","1,228.00 ",740.08 ,712.24 ,"4,590.98 ",856.78 ,325.18 ,"2,437.73 ",40.72 ,45.83 ,282.82 ,"2,919.63 ",756.81 ,"1,519.70 ",758.37 ,713.82 ,250.73 ,595.79 ,538.40 ,"8,817.00 "
2016-06,994.26 ,154.72 ,491.88 ,257.45 ,743.81 ,587.39 ,178.47 ,"9,306.41 ",153.73 ,"1,482.91 ","1,181.55 ",882.26 ,717.19 ,"3,604.65 ",983.30 ,407.57 ,"3,047.30 ",57.69 ,49.34 ,353.65 ,"3,352.15 ",841.40 ,"1,748.36 ",840.32 ,718.02 ,339.02 ,631.05 ,427.37 ,994.26 ,154.72 ,491.88 ,257.45 ,743.81 ,587.39 ,178.47 ,"9,306.41 ",153.73 ,"1,482.91 ","1,181.55 ",882.26 ,717.19 ,"3,604.65 ",983.30 ,407.57 ,"3,047.30 ",57.69 ,49.34 ,353.65 ,"3,352.15 ",841.40 ,"1,748.36 ",840.32 ,718.02 ,339.02 ,631.05 ,427.37 ,"1,505.99 ",77.73 ,657.70 ,"1,396.38 ",352.51 ,"1,811.65 ","1,733.39 ",239.39 ,15.30 ,"13,051.08 ",142.37 ,"2,394.78 ","1,747.07 ",948.21 ,952.15 ,"6,832.17 ","1,234.13 ",474.27 ,"3,115.02 ",63.22 ,53.90 ,533.24 ,"4,784.39 ","1,081.00 ","2,007.20 ","1,407.34 ",0.00 ,409.91 ,835.30 ,"1,833.28 ","1,231.00 ",0.00 ,217.64 ,755.53 ,335.80 ,"1,015.67 ","1,015.35 ",235.19 ,12.27 ,"9,989.64 ",160.37 ,"1,458.11 ","1,506.73 ",897.60 ,870.83 ,"5,560.86 ","1,044.83 ",400.42 ,"2,962.05 ",59.49 ,54.38 ,380.86 ,"3,476.41 ",900.57 ,"1,899.43 ",916.36 ,884.08 ,340.05 ,718.50 ,656.25 ,"10,567.00 "
2016-07,"1,161.24 ",182.61 ,570.33 ,299.83 ,884.13 ,687.19 ,209.91 ,"10,701.93 ",185.92 ,"1,710.69 ","1,368.61 ","1,033.79 ",856.34 ,"4,212.64 ","1,164.63 ",487.77 ,"3,580.37 ",71.62 ,57.50 ,438.67 ,"3,890.07 ",970.23 ,"2,070.70 ",980.09 ,876.69 ,424.32 ,746.01 ,500.66 ,"1,161.24 ",182.61 ,570.33 ,299.83 ,884.13 ,687.19 ,209.91 ,"10,701.93 ",185.92 ,"1,710.69 ","1,368.61 ","1,033.79 ",856.34 ,"4,212.64 ","1,164.63 ",487.77 ,"3,580.37 ",71.62 ,57.50 ,438.67 ,"3,890.07 ",970.23 ,"2,070.70 ",980.09 ,876.69 ,424.32 ,746.01 ,500.66 ,"1,768.78 ",89.19 ,773.49 ,"1,628.44 ",415.94 ,"2,188.22 ","2,040.13 ",284.24 ,18.59 ,"15,309.68 ",174.29 ,"2,778.60 ","2,072.63 ","1,120.58 ","1,133.14 ","7,915.45 ","1,460.66 ",562.28 ,"3,647.49 ",77.11 ,65.12 ,652.70 ,"5,597.36 ","1,250.51 ","2,384.14 ","1,633.50 ",0.00 ,520.71 ,977.63 ,"2,152.96 ","1,445.29 ",0.00 ,252.45 ,884.93 ,392.61 ,"1,205.74 ","1,193.26 ",279.85 ,15.15 ,"11,521.51 ",192.64 ,"1,682.78 ","1,745.03 ","1,052.83 ","1,037.33 ","6,464.51 ","1,240.70 ",505.57 ,"3,474.96 ",74.06 ,64.74 ,466.00 ,"4,064.95 ","1,040.86 ","2,244.56 ","1,058.28 ","1,015.87 ",425.79 ,839.85 ,769.53 ,"12,636.00 "
2016-08,"1,455.09 ",208.00 ,646.84 ,343.23 ,"1,040.24 ",788.28 ,242.26 ,"12,657.33 ",223.44 ,"1,962.50 ","1,571.38 ","1,189.65 ",986.91 ,"4,826.78 ","1,350.70 ",566.16 ,"4,121.30 ",90.14 ,65.50 ,525.24 ,"4,444.98 ","1,095.93 ","2,390.06 ","1,133.07 ","1,037.80 ",519.92 ,861.89 ,571.63 ,"1,455.09 ",208.00 ,646.84 ,343.23 ,"1,040.24 ",788.28 ,242.26 ,"12,657.33 ",223.44 ,"1,962.50 ","1,571.38 ","1,189.65 ",986.91 ,"4,826.78 ","1,350.70 ",566.16 ,"4,121.30 ",90.14 ,65.50 ,525.24 ,"4,444.98 ","1,095.93 ","2,390.06 ","1,133.07 ","1,037.80 ",519.92 ,861.89 ,571.63 ,"2,059.71 ",101.01 ,864.56 ,"1,861.07 ",478.55 ,"2,543.43 ","2,355.98 ",330.11 ,21.76 ,"17,562.53 ",206.12 ,"3,167.98 ","2,379.17 ","1,292.75 ","1,313.65 ","9,012.53 ","1,686.42 ",650.24 ,"4,183.17 ",96.54 ,74.70 ,767.05 ,"6,432.40 ","1,420.60 ","2,778.95 ","1,864.66 ",0.00 ,650.12 ,"1,117.84 ","2,458.53 ","1,787.54 ",0.00 ,272.83 ,"1,009.10 ",448.98 ,"1,412.48 ","1,367.65 ",324.82 ,17.63 ,"13,120.86 ",232.43 ,"1,937.69 ","2,001.89 ","1,210.56 ","1,194.03 ","7,380.24 ","1,442.16 ",580.28 ,"3,990.35 ",93.61 ,75.31 ,551.76 ,"4,661.51 ","1,176.13 ","2,584.09 ","1,213.16 ","1,176.86 ",526.39 ,964.68 ,876.56 ,"14,526.00 "
2016-09,"1,646.84 ",228.64 ,733.19 ,386.79 ,"1,198.50 ",888.39 ,272.51 ,"14,149.40 ",259.08 ,"2,219.67 ","1,753.64 ","1,338.50 ","1,097.74 ","5,392.34 ","1,534.52 ",636.74 ,"4,625.51 ",108.40 ,72.52 ,614.25 ,"5,006.04 ","1,218.68 ","2,729.44 ","1,285.65 ","1,202.68 ",619.47 ,970.34 ,635.16 ,"1,646.84 ",228.64 ,733.19 ,386.79 ,"1,198.50 ",888.39 ,272.51 ,"14,149.40 ",259.08 ,"2,219.67 ","1,753.64 ","1,338.50 ","1,097.74 ","5,392.34 ","1,534.52 ",636.74 ,"4,625.51 ",108.40 ,72.52 ,614.25 ,"5,006.04 ","1,218.68 ","2,729.44 ","1,285.65 ","1,202.68 ",619.47 ,970.34 ,635.16 ,"2,336.75 ",116.62 ,954.47 ,"2,088.04 ",538.69 ,"2,903.42 ","2,685.90 ",375.29 ,25.51 ,"19,861.05 ",237.90 ,"3,581.18 ","2,665.56 ","1,462.61 ","1,486.69 ","10,083.57 ","1,905.16 ",729.54 ,"4,588.61 ",115.81 ,85.03 ,889.11 ,"7,267.99 ","1,577.44 ","3,195.80 ","2,111.73 ",0.00 ,778.96 ,"1,252.30 ","2,738.72 ","2,015.19 ",0.00 ,295.53 ,"1,141.41 ",504.45 ,"1,618.95 ","1,542.60 ",369.80 ,20.71 ,"14,699.85 ",269.87 ,"2,190.48 ","2,233.74 ","1,353.95 ","1,332.88 ","8,269.55 ","1,639.16 ",621.25 ,"4,479.11 ",112.82 ,84.00 ,662.74 ,"5,274.33 ","1,309.63 ","2,952.64 ","1,367.45 ","1,331.26 ",629.95 ,"1,080.33 ",974.04 ,"16,267.00 "
2016-10,"1,848.56 ",249.72 ,814.65 ,424.86 ,"1,359.21 ",993.44 ,305.74 ,"15,610.45 ",293.10 ,"2,460.22 ","1,944.92 ","1,489.31 ","1,224.61 ","5,988.97 ","1,716.17 ",695.46 ,"5,053.38 ",127.57 ,80.75 ,694.36 ,"5,566.30 ","1,344.89 ","3,048.73 ","1,440.55 ","1,362.97 ",718.19 ,"1,071.13 ",707.09 ,"1,848.56 ",249.72 ,814.65 ,424.86 ,"1,359.21 ",993.44 ,305.74 ,"15,610.45 ",293.10 ,"2,460.22 ","1,944.92 ","1,489.31 ","1,224.61 ","5,988.97 ","1,716.17 ",695.46 ,"5,053.38 ",127.57 ,80.75 ,694.36 ,"5,566.30 ","1,344.89 ","3,048.73 ","1,440.55 ","1,362.97 ",718.19 ,"1,071.13 ",707.09 ,"2,632.84 ",131.29 ,"1,050.76 ","2,353.12 ",590.35 ,"3,256.58 ","2,991.67 ",425.25 ,28.11 ,"22,088.34 ",269.86 ,"3,976.86 ","2,952.76 ","1,638.60 ","1,665.80 ","11,225.18 ","2,138.73 ",796.39 ,"4,979.12 ",136.69 ,97.81 ,"1,007.82 ","8,091.94 ","1,744.22 ","3,571.95 ","2,357.32 ",0.00 ,910.40 ,"1,384.68 ","3,060.28 ","2,257.85 ",0.00 ,322.92 ,"1,267.67 ",550.87 ,"1,911.39 ","1,729.76 ",418.92 ,22.89 ,"16,296.33 ",306.52 ,"2,410.08 ","2,470.17 ","1,509.40 ","1,488.79 ","9,201.70 ","1,836.28 ",678.18 ,"4,984.37 ",132.86 ,93.01 ,747.87 ,"5,888.41 ","1,449.29 ","3,295.99 ","1,523.35 ","1,496.85 ",733.59 ,"1,190.74 ","1,079.93 ","18,100.00 "
2016-11,"2,045.33 ",266.93 ,898.04 ,459.71 ,"1,513.52 ","1,101.03 ",338.02 ,"16,995.27 ",325.78 ,"2,664.19 ","2,136.72 ","1,638.19 ","1,351.95 ","6,589.54 ","1,887.35 ",777.11 ,"5,526.06 ",146.43 ,88.33 ,781.69 ,"6,123.76 ","1,465.85 ","3,368.67 ","1,585.17 ","1,502.66 ",794.84 ,"1,176.08 ",777.92 ,"2,045.33 ",266.93 ,898.04 ,459.71 ,"1,513.52 ","1,101.03 ",338.02 ,"16,995.27 ",325.78 ,"2,664.19 ","2,136.72 ","1,638.19 ","1,351.95 ","6,589.54 ","1,887.35 ",777.11 ,"5,526.06 ",146.43 ,88.33 ,781.69 ,"6,123.76 ","1,465.85 ","3,368.67 ","1,585.17 ","1,502.66 ",794.84 ,"1,176.08 ",777.92 ,"2,929.33 ",147.19 ,"1,132.55 ","2,618.06 ",634.20 ,"3,609.86 ","3,308.11 ",474.81 ,31.51 ,"24,194.31 ",302.12 ,"4,358.53 ","3,252.35 ","1,814.43 ","1,849.17 ","12,379.27 ","2,344.40 ",886.06 ,"5,402.76 ",156.17 ,111.66 ,"1,129.47 ","8,911.41 ","1,910.78 ","3,950.75 ","2,604.88 ",0.00 ,"1,020.92 ","1,520.52 ","3,397.79 ","2,495.07 ",0.00 ,339.70 ,"1,390.08 ",592.64 ,"2,135.85 ","1,915.50 ",467.03 ,24.94 ,"17,779.94 ",340.28 ,"2,620.74 ","2,715.52 ","1,666.25 ","1,651.67 ","10,140.55 ","2,024.90 ",760.44 ,"5,447.12 ",151.72 ,101.54 ,842.24 ,"6,502.07 ","1,580.10 ","3,629.78 ","1,672.68 ","1,633.33 ",811.74 ,"1,303.96 ","1,188.57 ","19,745.00 "
2016-12,"2,242.65 ",287.84 ,980.44 ,494.26 ,"1,670.20 ","1,216.42 ",371.36 ,"18,398.37 ",354.03 ,"2,862.93 ","2,323.30 ","1,791.36 ","1,469.37 ","7,174.08 ","2,081.97 ",847.64 ,"6,033.92 ",154.27 ,96.61 ,855.99 ,"6,769.24 ","1,587.21 ","3,641.09 ","1,733.20 ","1,660.77 ",849.92 ,"1,277.17 ",847.98 ,"2,242.65 ",287.84 ,980.44 ,494.26 ,"1,670.20 ","1,216.42 ",371.36 ,"18,398.37 ",354.03 ,"2,862.93 ","2,323.30 ","1,791.36 ","1,469.37 ","7,174.08 ","2,081.97 ",847.64 ,"6,033.92 ",154.27 ,96.61 ,855.99 ,"6,769.24 ","1,587.21 ","3,641.09 ","1,733.20 ","1,660.77 ",849.92 ,"1,277.17 ",847.98 ,"3,225.84 ",162.80 ,"1,234.22 ","2,859.58 ",665.87 ,"4,113.34 ","3,644.70 ",526.18 ,36.29 ,"26,150.42 ",332.75 ,"4,667.91 ","3,563.79 ","1,998.69 ","2,016.81 ","13,469.72 ","2,584.99 ",961.39 ,"5,906.31 ",164.14 ,125.14 ,"1,233.79 ","9,788.16 ","2,080.14 ","4,278.97 ","2,837.21 ",0.00 ,"1,087.64 ","1,654.65 ","3,760.90 ","2,731.33 ",0.00 ,366.52 ,"1,516.80 ",628.36 ,"2,283.19 ","2,109.57 ",515.85 ,27.61 ,"19,259.97 ",372.31 ,"2,849.45 ","2,948.48 ","1,827.82 ","1,813.24 ","11,080.49 ","2,241.53 ",832.03 ,"6,028.96 ",159.18 ,114.87 ,924.67 ,"7,167.11 ","1,709.14 ","3,936.13 ","2,007.74 ","1,798.93 ",868.37 ,"1,417.33 ","1,299.59 ","21,570.00 "
2017-01,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,870.00 "
2017-02,386.85 ,51.94 ,167.99 ,67.37 ,308.32 ,194.54 ,56.81 ,"3,021.43 ",58.26 ,424.52 ,389.88 ,274.96 ,241.16 ,"1,225.57 ",330.99 ,141.19 ,940.61 ,13.28 ,14.51 ,129.86 ,"1,135.53 ",237.39 ,562.19 ,273.76 ,308.25 ,97.18 ,167.95 ,132.00 ,386.85 ,51.94 ,167.99 ,67.37 ,308.32 ,194.54 ,56.81 ,"3,021.43 ",58.26 ,424.52 ,389.88 ,274.96 ,241.16 ,"1,225.57 ",330.99 ,141.19 ,940.61 ,13.28 ,14.51 ,129.86 ,"1,135.53 ",237.39 ,562.19 ,273.76 ,308.25 ,97.18 ,167.95 ,132.00 ,506.55 ,28.98 ,174.23 ,401.85 ,86.73 ,565.23 ,512.99 ,82.10 ,0.96 ,"3,896.81 ",61.76 ,684.31 ,549.76 ,330.66 ,352.58 ,"2,043.15 ",406.86 ,145.92 ,950.00 ,10.70 ,17.79 ,167.27 ,"1,493.22 ",336.39 ,526.74 ,374.81 ,0.00 ,95.99 ,207.81 ,436.17 ,471.52 ,0.00 ,56.63 ,278.04 ,79.27 ,359.48 ,327.13 ,81.70 ,0.53 ,"3,108.12 ",65.00 ,470.33 ,452.42 ,309.56 ,313.94 ,"1,784.89 ",361.10 ,136.19 ,966.66 ,13.48 ,16.14 ,128.65 ,"1,174.57 ",256.29 ,582.99 ,307.38 ,322.43 ,92.31 ,192.63 ,167.29 ,"3,616.00 "
